2021-02-01 06:26:28.991487,2021-02-01 06:26:28.991487,6761892445569728512,5049396-2,5049396,1612160770,NULL,4,"21,2",cennzx,addLiquidity,"[{""name"":""asset_id"",""type"":""Compact<AssetId>"",""value"":1},{""name"":""min_liquidity"",""type"":""Compact<BalanceOf>"",""value"":0},{""name"":""max_asset_amount"",""type"":""Compact<BalanceOf>"",""value"":20000},{""name"":""core_amount"",""type"":""Compact<BalanceOf>"",""value"":10000}]",NULL,5FEqA9Z7Dz26WA5ekScjj7X3XD3GY1XU8p9JwQPtqAEUUxJ3,NULL,0x68715a2fa4967398a014c2f831cfcfdfbbeb0d1158d0805332efb5ee4e55a44300887f446fb4a9ab45154b9f1f646d2e2f20c0ee265921af4b06b3f5f235ea8b,29,603,0x6a9000779db8861d29b88e40f1941a4bfb449fe0e259bf0e7ae060147ce8a13a,1,0,11717,1,NULL
2021-02-01 06:42:25.128721,2021-02-01 06:42:25.128721,6761896456205156355,5049588-2,5049588,1612161730,NULL,4,"21,3",cennzx,removeLiquidity,"[{""name"":""asset_id"",""type"":""Compact<AssetId>"",""value"":1},{""name"":""liquidity_to_withdraw"",""type"":""Compact<BalanceOf>"",""value"":60000},{""name"":""min_asset_withdraw"",""type"":""Compact<BalanceOf>"",""value"":10000},{""name"":""min_core_withdraw"",""type"":""Compact<BalanceOf>"",""value"":10000}]",NULL,5FEqA9Z7Dz26WA5ekScjj7X3XD3GY1XU8p9JwQPtqAEUUxJ3,NULL,0xd24308270d6ee542dba0ec5bc641d37d0d0f301e72608b59778c533e449c112bdb85224a1e7434cd8746b116c24305498e75ad12f0403a1b2b251a586132d481,32,607,0xc4b65d165eeb3d5efc041d9a24328c2a09ef980a710a39add7fcc8c8bec17548,1,0,11817,1,NULL
2021-02-02 07:00:56.890481,2021-02-02 07:00:56.890481,6762263507130171395,5067077-2,5067077,1612249240,NULL,4,"21,2",cennzx,addLiquidity,"[{""name"":""asset_id"",""type"":""Compact<AssetId>"",""value"":1},{""name"":""min_liquidity"",""type"":""Compact<BalanceOf>"",""value"":0},{""name"":""max_asset_amount"",""type"":""Compact<BalanceOf>"",""value"":100000000},{""name"":""core_amount"",""type"":""Compact<BalanceOf>"",""value"":10000}]",NULL,5FEqA9Z7Dz26WA5ekScjj7X3XD3GY1XU8p9JwQPtqAEUUxJ3,NULL,0xb89390647d6da4b9d5d63ede7a2dfffeae05c652f6ceac762f5090450c214f570e744469a48fb065fc3021d4f2b856c106107648f3e16b51c2cfe8c3b7150383,34,2604,0xed02b17eca0d53e90c32e6186c6adc60110a538273f7ab020c8c359fe68a7f55,1,0,11715,1,NULL
2021-02-03 05:23:00.115129,2021-02-03 05:23:00.115129,6762601246002298883,5083169-2,5083169,1612329765,NULL,4,"21,2",cennzx,addLiquidity,"[{""name"":""asset_id"",""type"":""Compact<AssetId>"",""value"":1},{""name"":""min_liquidity"",""type"":""Compact<BalanceOf>"",""value"":0},{""name"":""max_asset_amount"",""type"":""Compact<BalanceOf>"",""value"":20000},{""name"":""core_amount"",""type"":""Compact<BalanceOf>"",""value"":10000}]",NULL,5Ckba8tr5RahbBo1Dus3VmbWJaHRCk2MFpTUPAEqdGf44T6z,NULL,0xeea7167fb84e5b53e439ca1a06143f45979cd0955537b9f35c8031afba27e60a5c02ddae0af88021ca704b707ca1a02b622fd572b903b0a618a477df531acc8f,6,E601,0xa9b6eddbc3dc6e4fb1829fcf6a4140c71d25595e5c4681a1851c72bdfd3a279a,1,0,11713,1,NULL
2021-02-03 05:41:43.584411,2021-02-03 05:41:43.584411,6762605958072156163,5083394-2,5083394,1612330890,NULL,4,"21,2",cennzx,addLiquidity,"[{""name"":""asset_id"",""type"":""Compact<AssetId>"",""value"":1},{""name"":""min_liquidity"",""type"":""Compact<BalanceOf>"",""value"":0},{""name"":""max_asset_amount"",""type"":""Compact<BalanceOf>"",""value"":200000},{""name"":""core_amount"",""type"":""Compact<BalanceOf>"",""value"":100000}]",NULL,5Ckba8tr5RahbBo1Dus3VmbWJaHRCk2MFpTUPAEqdGf44T6z,NULL,0xe6c6d0cb328fc04dee7f8b01b87be5a21b9928d8e420f8529e439163fb17ab28e0cda4780f67208a479dd7ae2a9dfb505d676322df90d88bc7ef6e190ad63083,8,E607,0x78e77835cbe603bfc20e4b8277dbf30cdceb23f6199bcb00d067d5eb310c30c7,1,0,11913,1,NULL
2021-02-03 05:58:14.430759,2021-02-03 05:58:14.430759,6762610114094743555,5083591-2,5083591,1612331875,NULL,4,"21,2",cennzx,addLiquidity,"[{""name"":""asset_id"",""type"":""Compact<AssetId>"",""value"":1},{""name"":""min_liquidity"",""type"":""Compact<BalanceOf>"",""value"":0},{""name"":""max_asset_amount"",""type"":""Compact<BalanceOf>"",""value"":200000},{""name"":""core_amount"",""type"":""Compact<BalanceOf>"",""value"":100000}]",NULL,5Ckba8tr5RahbBo1Dus3VmbWJaHRCk2MFpTUPAEqdGf44T6z,NULL,0x4e4cb1185140129ca72621ebc2ab6d4daf9a3dcd2cc78bfa65452f7bf6b0a7712305d253a72510843d953448842e91f3f1b99f4fd9007904b4ddc65ccfb5c883,9,4604,0x6906f40b155c947c53737b34065871a222d5a0b4dee6f9072aa3f77968f8b1ca,1,0,11913,1,NULL
2021-02-27 04:02:40.457335,2021-02-27 04:02:40.457335,6771278339655086080,5496293-2,5496293,1614398545,NULL,4,"21,0",cennzx,buyAsset,"[{""name"":""recipient"",""type"":""Option<AccountId>"",""value"":null},{""name"":""asset_to_sell"",""type"":""Compact<AssetId>"",""value"":2},{""name"":""asset_to_buy"",""type"":""Compact<AssetId>"",""value"":1},{""name"":""buy_amount"",""type"":""Compact<BalanceOf>"",""value"":5000},{""name"":""maximum_sell"",""type"":""Compact<BalanceOf>"",""value"":3544}]",NULL,5FEqA9Z7Dz26WA5ekScjj7X3XD3GY1XU8p9JwQPtqAEUUxJ3,NULL,0xbeb6487daeef97ee46cc2451561a2044a5b93019667de8c2a39142acfc01561a5bf58b6d0b871887c010da063e77ea0e87722879e26d2beb302611325474a086,61,1606,0xc24b43603c1971be09833f2d05147e1533700b6804522def6f36481b32a4aeef,1,0,11591,1,NULL
2021-03-02 09:38:39.265348,2021-03-02 09:38:39.265348,6772450055370584067,5551212-2,5551212,1614677905,NULL,4,"21,2",cennzx,addLiquidity,"[{""name"":""asset_id"",""type"":""Compact<AssetId>"",""value"":0},{""name"":""min_liquidity"",""type"":""Compact<BalanceOf>"",""value"":0},{""name"":""max_asset_amount"",""type"":""Compact<BalanceOf>"",""value"":0},{""name"":""core_amount"",""type"":""Compact<BalanceOf>"",""value"":0}]",NULL,5GNLSJdwxw5hfikvHnBJTLfotZP5y3pjnRhpcEksxRe3K93k,NULL,0xf8391128b77c0746863a2cd4bbe4db694211d5e5cffba9632740bd87508e8101d194fcfee85db384d31c72e426d96364c2728803b5d08b8b4c54be412d112480,4,9606,0x4a131b510b602926c9b6315fe6bd095af8ecffd200fd3cf24f1735ff29c3cc62,1,0,11289,1,NULL
2021-03-02 12:33:16.656763,2021-03-02 12:33:16.656763,6772494000750342147,5553303-2,5553303,1614688380,NULL,4,"21,0",cennzx,buyAsset,"[{""name"":""recipient"",""type"":""Option<AccountId>"",""value"":null},{""name"":""asset_to_sell"",""type"":""Compact<AssetId>"",""value"":0},{""name"":""asset_to_buy"",""type"":""Compact<AssetId>"",""value"":100},{""name"":""buy_amount"",""type"":""Compact<BalanceOf>"",""value"":0},{""name"":""maximum_sell"",""type"":""Compact<BalanceOf>"",""value"":0}]",NULL,5FRLE1vUSfzvstekE1KEQDq2yMBrDHESNunPPpq6tQ2Am3vw,NULL,0x828d5ddcdbd981109bfa72138501a22295c7ce1ef8c9d06ad0c80532dfe8cf793f83110c3149a3b942a18a9327a666420c35c0c0e6ec03faa5a9d05c7f294e81,6,3601,0x0ba511d95eb48a7e29dca8ec65a84f7a57c316bf4cc128694332917702d42218,1,0,11490,1,NULL
2021-03-02 12:33:37.000431,2021-03-02 12:33:37.000431,6772494086079262722,5553307-2,5553307,1614688400,NULL,4,"21,0",cennzx,buyAsset,"[{""name"":""recipient"",""type"":""Option<AccountId>"",""value"":null},{""name"":""asset_to_sell"",""type"":""Compact<AssetId>"",""value"":0},{""name"":""asset_to_buy"",""type"":""Compact<AssetId>"",""value"":100},{""name"":""buy_amount"",""type"":""Compact<BalanceOf>"",""value"":1000000},{""name"":""maximum_sell"",""type"":""Compact<BalanceOf>"",""value"":0}]",NULL,5FRLE1vUSfzvstekE1KEQDq2yMBrDHESNunPPpq6tQ2Am3vw,NULL,0x4c671ccc8883344c24990fb52535589525591ea6f253966b400d116d7052f2226d922f20a81ee68c30d277aa70aa76a28d1ae6f04d3680dcf2dcbb2399a07b88,7,8601,0x48db394ad789c2ad67738c0896968ac98689c6b6a0963c7a9442a6cce9179876,1,0,11790,1,NULL
